Image,Brightness_Raw,Brightness_Enhanced,Contrast_Raw,Contrast_Enhanced,Sharpness_Raw,Sharpness_Enhanced
vid_000074_frame0000012.jpg,77.96304012345679,97.24388117283951,33.22133487320534,35.57448374730285,4068.4896925510943,3315.1749852344815
vid_000074_frame0000016.jpg,79.42034722222222,99.1894212962963,34.02099226498621,36.42968778317921,4133.725104236623,3430.7764871898694
vid_000074_frame0000020.jpg,81.3779938271605,100.69378086419754,34.21865543714259,36.858434067925806,4119.301638300123,3447.8761933698534
vid_000074_frame0000021.jpg,80.64630401234568,99.6675,34.148131369083266,36.75506262999949,4068.3232580758936,3416.6918920207954
vid_000074_frame0000022.jpg,80.2809799382716,99.2535262345679,33.74575912033425,36.249419204426744,4038.402934356186,3370.613641280864
vid_000074_frame0000023.jpg,80.74592592592593,99.50402777777778,34.07178105509188,36.82850687934811,4074.739396780634,3394.043445523203
vid_000074_frame0000024.jpg,80.91416666666667,100.23604938271605,34.144580620141,36.98149278310297,4118.341682021605,3395.163887309897
vid_000074_frame0000025.jpg,81.38250771604939,100.39558641975309,33.76445677398385,36.51921985464523,4034.375944329895,3372.5504671915483
vid_000074_frame0000026.jpg,81.65639660493827,100.43981481481481,33.93658437789175,36.638830190707296,3991.97779731647,3372.701595121682
vid_000074_frame0000027.jpg,82.07418981481482,101.08751543209877,33.92603470416078,36.74372116093916,4109.678367423923,3401.8109281406587
vid_000074_frame0000028.jpg,79.80285493827161,99.41839506172839,33.44640509014781,36.42851436080374,4007.7927655473036,3376.192070587325
vid_000074_frame0000029.jpg,81.24010802469135,100.65333333333334,33.581570388256374,36.78779644507062,3992.1753745484084,3335.0490582389666
vid_000074_frame0000030.jpg,85.05752314814815,104.09086419753086,33.69582324797885,37.401153674275115,4042.0329565585826,3443.456702415552
vid_000074_frame0000031.jpg,84.43979166666666,103.66695216049382,33.511331024824464,37.24320321371514,3893.076204513354,3413.0387692365393
vid_000074_frame0000032.jpg,83.60318672839506,102.60780864197531,33.52215018635241,37.2206203736641,3931.550774238338,3387.0160922258415
vid_000074_frame0000033.jpg,83.23442129629629,102.7253086419753,33.689741478899805,37.48377786856338,3897.8415560684703,3349.625107428781
vid_000074_frame0000034.jpg,81.93903549382716,101.51716049382716,33.781479754125186,37.599284189553856,3982.4963914751347,3327.857853734187
vid_000074_frame0000035.jpg,80.8880787037037,100.66512345679013,33.78823983418745,37.35980608604958,3906.8238920309764,3290.26605519333
vid_000074_frame0000036.jpg,79.89193672839507,99.8898225308642,33.6041034446239,37.3946637623686,3879.3603379743345,3223.7350855190116
vid_000074_frame0000037.jpg,81.56923611111111,100.44161265432099,33.45110545798028,37.038593296546786,3881.108548393859,3314.591231864366
vid_000074_frame0000038.jpg,81.85981481481481,100.90065586419753,33.68126873420824,37.04489059671966,3992.1409784141138,3395.8555474048826
vid_000074_frame0000039.jpg,80.81706790123457,99.53925925925925,33.324640885810446,36.434598967471004,3954.1210827445675,3291.840215976449
vid_000074_frame0000040.jpg,79.3834413580247,99.33185956790123,33.42491115452544,36.45314619733093,4079.1659753643094,3334.9666844130447
vid_000074_frame0000041.jpg,77.91300154320987,97.96791666666667,33.51822059453741,36.231773259105445,4126.015987482794,3322.7247011525847
vid_000074_frame0000042.jpg,76.21843364197531,96.14762345679013,33.331035958102916,35.743984177003405,4055.132408732472,3262.409646615417
vid_000074_frame0000043.jpg,74.98805555555556,94.8866975308642,33.56618295538599,35.50358574597914,4085.1368679006987,3224.9633923467627
vid_000074_frame0000044.jpg,74.4053549382716,94.85635802469136,33.750709078476326,35.810784029191524,4139.030540220563,3286.127282918893
vid_000074_frame0000045.jpg,74.6022762345679,94.39454475308642,33.768742661370545,35.82143738188738,4122.335547048611,3216.878952328151
vid_000074_frame0000046.jpg,73.12385030864198,94.07058641975308,34.36629587653998,37.37765435838804,3649.018758500991,3081.6510735381776
vid_000074_frame0000047.jpg,72.88558641975308,93.98925154320987,38.32372378298309,43.05031921808848,4153.474957040122,3590.2575485251386
vid_000074_frame0000048.jpg,74.05978395061729,95.20108024691358,38.79458076673729,43.576911205259734,4150.694693072703,3888.309555825558
vid_000074_frame0000049.jpg,76.77191358024692,96.14486111111111,36.88659900914786,40.87304686101749,4030.102825394316,4006.965089401149
vid_000074_frame0000050.jpg,73.5161188271605,94.18919753086419,37.1558670914731,42.05144637900009,4517.399003463649,3856.0954839675255
vid_000074_frame0000051.jpg,70.10594907407408,90.95600308641976,36.801244633623824,42.887441787043294,4602.776090790038,4236.352935185125
vid_000074_frame0000052.jpg,68.32067901234568,90.09113425925926,38.09297213505599,44.1858683463627,4514.4539987709095,4323.344559124883
vid_000074_frame0000053.jpg,71.26858024691359,93.71074845679013,38.42495865950022,45.291414939110986,4189.04740663098,4265.985554397196
vid_000075_frame0000001.jpg,79.45681327160494,102.3608024691358,29.310896601739238,28.1718958652057,2834.9168518458982,2201.0610998683032
vid_000075_frame0000002.jpg,79.76641975308642,102.72935956790124,29.195432515625185,27.87359976647614,2796.8506782919426,2083.247226036844
vid_000075_frame0000003.jpg,81.36023919753086,104.0336188271605,29.82022556454867,27.82801020881421,2737.011650265239,2004.8813126494983
vid_000075_frame0000037.jpg,82.8899074074074,105.8070987654321,16.292927913405457,19.34004342948699,2857.0402941609873,2178.8215873984886
vid_000075_frame0000038.jpg,83.4788425925926,105.87980709876543,16.321961741168284,19.3262827891002,2928.153380963268,2247.4533097162684
vid_000075_frame0000040.jpg,85.50658179012346,107.43993827160494,16.179415645524905,19.346554881907498,2870.798317244835,2230.9695107438247
vid_000075_frame0000041.jpg,86.20288580246914,107.17000771604938,16.106168140373153,19.08710241365418,2790.0987629624274,2221.6262753305514
vid_000075_frame0000042.jpg,86.48581790123457,107.43596450617284,16.04724744994999,19.05058620202317,2725.668230285434,2196.414432435747
vid_000075_frame0000043.jpg,86.98704475308642,107.56912808641975,16.194480952917786,20.176257797596545,2725.691677974966,2253.2134680917543
vid_000075_frame0000044.jpg,86.80369598765432,107.59608024691359,16.255440881540416,20.593436868161255,2824.994022350287,2379.3402133629947
vid_000075_frame0000045.jpg,86.25708333333333,107.59519290123457,16.373848677247548,20.973270320605327,2785.4146965234313,2402.1721559970256
vid_000075_frame0000046.jpg,86.03258487654321,107.48583333333333,16.30050162876215,20.894803017322655,2736.700976222184,2388.4939240338267
vid_000075_frame0000047.jpg,85.70205246913581,107.0379012345679,16.41249548767796,21.068006035485016,2822.7128742826335,2443.347964544217
vid_000075_frame0000048.jpg,87.9772299382716,107.06729166666666,24.10681794304474,27.865596757185486,2545.057526194321,2192.321553925123
vid_000075_frame0000049.jpg,87.6462962962963,107.61125,23.764327748110528,27.93618858571726,2498.550259487645,2290.475237707666
vid_000075_frame0000050.jpg,86.91833333333334,107.31813271604938,23.20473385212914,28.230619292694467,2529.63279877091,2340.6537332089597
vid_000075_frame0000051.jpg,87.02953703703703,107.17996913580247,23.282500338406262,28.196427188065634,2549.518786246142,2373.8180442457683
vid_000075_frame0000052.jpg,87.83925925925926,108.76183641975308,22.548552458413415,28.466715028762927,2514.8034920515165,2431.749315211989
vid_000075_frame0000053.jpg,88.94779320987654,109.55328703703704,22.406483775724514,28.67071300035062,2466.9059232279283,2497.027944861444
vid_000075_frame0000054.jpg,89.92849537037037,111.32983796296297,22.380211022715464,29.041870504704335,2575.191096247654,2628.54653999432
vid_000075_frame0000055.jpg,89.05100308641975,110.88253086419753,22.26759411006514,29.05237098145535,2597.6330153978056,2642.3871421676736
vid_000075_frame0000056.jpg,88.7778549382716,110.77238425925925,21.713548716592733,28.534104102613153,2594.9780870969907,2544.9265742052944
vid_000075_frame0000057.jpg,89.23302469135803,111.42023148148148,21.73473187926614,28.956709833661368,2663.4619006939083,2694.541786807461
vid_000075_frame0000058.jpg,89.81574845679012,111.29371141975308,21.60902611646712,29.028814292340474,2560.8291859815577,2682.798394394909
vid_000075_frame0000059.jpg,90.19208333333333,112.33587962962963,21.57804029861975,28.888452074651934,2500.659340246282,2554.505412093955
vid_000075_frame0000060.jpg,89.42171296296296,111.68693672839507,21.730014178586273,28.90539633659477,2596.2890067467206,2565.6919660607546
vid_000075_frame0000061.jpg,90.01148148148148,111.82491512345679,21.489094441227113,28.46994952298935,2591.3324440843026,2524.9281966447093
vid_000075_frame0000062.jpg,88.60721450617284,110.85235339506173,17.02793734165693,24.37053311115753,2747.041869395802,2777.4909153805984
vid_000075_frame0000063.jpg,88.88699074074074,111.23257716049383,17.15096478641515,24.857196411099384,2807.2646445467894,2831.1022909769854
vid_000075_frame0000070.jpg,89.61164351851852,111.47067901234568,16.925829627060498,24.083846684943843,2784.863062070795,2815.0497930231672
vid_000075_frame0000075.jpg,88.87231481481481,109.00162808641976,29.231380993122603,34.43458177083106,2701.247716135057,2431.9216699471785
vid_000075_frame0000080.jpg,85.49667438271605,103.5325462962963,16.662664465457436,21.01508693796441,2795.7870560908564,2307.0268362668016
vid_000075_frame0000085.jpg,85.58409722222223,103.29789351851852,16.92344997743356,21.275819141237243,2825.314144996892,2382.3511475689083
vid_000075_frame0000090.jpg,90.92503858024692,109.7682638888889,17.122766762063243,24.86822946964769,2707.0845586061937,2637.6912605843236
vid_000075_frame0000095.jpg,91.1102237654321,107.7252237654321,18.103773746644155,23.99709568710302,2782.9843329665828,2689.3318141712743
vid_000075_frame0000100.jpg,88.61656635802468,105.22783179012346,17.23890970923594,21.449661464337108,2788.288152365719,2387.663030194937
vid_000075_frame0000105.jpg,88.62506172839507,104.68516975308641,16.74414929132014,20.85909745723537,2698.9605392646295,2332.863527431032
vid_000075_frame0000110.jpg,88.3116975308642,104.10501543209877,35.24114618982632,36.356331994303396,3088.100183536951,2724.120255806982
vid_000075_frame0000115.jpg,75.21863425925926,95.6698225308642,32.284658379070244,30.948705368911874,3182.7512344130446,2022.1176694953488
vid_000075_frame0000147.jpg,87.68963734567902,105.41426697530864,15.768637141704842,18.428148637184265,2663.7000486796387,2091.2904696385363
vid_000075_frame0000150.jpg,85.18500771604938,103.79645833333333,16.04107648505309,18.75795752424257,2797.7034997425603,2114.342721146738
vid_000075_frame0000157.jpg,95.65343364197531,112.27939814814815,33.273780015390074,34.52137902104025,3308.7635590875534,3076.5819619320127
vid_000075_frame0000160.jpg,87.2488425925926,106.08606481481482,34.375879879467355,34.94847486395918,3525.6620771519206,3048.738338694321
vid_000075_frame0000165.jpg,86.73931327160494,105.79180555555556,34.43965621948132,35.214793785703165,3525.7974227442464,3040.589409049687
vid_000075_frame0000170.jpg,87.14886574074075,105.66664351851851,33.407415008819235,33.27317917121774,3298.1258358624227,2821.911866757878
vid_000075_frame0000175.jpg,87.32118827160494,107.78398919753086,34.39248188654616,34.049837268875756,3358.3604908449906,2957.7392182496474
vid_000075_frame0000180.jpg,90.5429012345679,109.91200617283951,34.19605324642334,33.42812592361998,3173.477246981214,2949.0781204844443
vid_000075_frame0000184.jpg,88.20103395061729,107.80637345679013,34.78569712165603,33.74306937704374,3337.480142860987,3065.956183090361
vid_000075_frame0000185.jpg,86.3922762345679,105.49207561728394,34.63876972140586,33.0623762642856,3202.6316782163904,2836.849639864112
vid_000075_frame0000190.jpg,81.95547067901235,102.35939043209876,33.199297881037985,30.2385321176215,3071.6981514488425,2180.565697292179
vid_000075_frame0000195.jpg,79.441875,99.36262345679012,33.63254644130222,30.491467151375325,3149.5049057210695,2126.7387025390926
vid_000075_frame0000200.jpg,80.65623456790124,100.65763888888888,32.777932269229744,29.91653350809889,3003.5583326388887,2053.213075796789
vid_000076_frame0000001.jpg,89.4420524691358,108.07118055555556,28.245651202207274,29.30007694436646,3075.1540854694763,2328.2007666532704
vid_000076_frame0000002.jpg,89.68945987654321,108.2191975308642,28.212548648632875,29.147519248958204,3080.899311211848,2303.420616223649
vid_000076_frame0000003.jpg,89.20912808641975,107.28353395061728,28.360024329144068,29.26260059673495,3084.9640867969824,2292.5434693000657
