Method,Image,PSNR,SSIM,UIQM,Brightness,Contrast,Sharpness
CLAHE,vid_000284_frame0000033.jpg,25.518813592864717,0.9226093851929734,137.91764641314327,75.42934606481481,36.42213436150288,503.3666134900924
CLAHE,vid_000284_frame0000034.jpg,25.47440400014681,0.9125695910735,139.17046290957072,75.66001157407408,36.510218451671236,568.3760064163439
CLAHE,vid_000284_frame0000035.jpg,25.626490630733166,0.9262379889930261,138.98459852732998,75.26280671296297,36.726320488981735,529.8526249978565
CLAHE,vid_000284_frame0000036.jpg,25.61872083855222,0.9276992008893403,137.33670431074884,75.15101851851851,36.31824602500774,499.33317043413496
CLAHE,vid_000284_frame0000037.jpg,25.649725532000144,0.923862512312302,138.55101593322124,75.71724537037036,36.59360275761853,510.5866435329526
CLAHE,vid_000284_frame0000038.jpg,25.884383882079128,0.9255440803277191,141.09537805734485,76.26202546296297,37.2505866231375,522.921988548867
CLAHE,vid_000284_frame0000039.jpg,25.870871435852827,0.9224915137579929,143.1440805653665,77.4839988425926,37.83252123430903,504.32056091898016
CLAHE,vid_000284_frame0000040.jpg,26.019239715812557,0.9243375708351619,150.5057387880922,80.97055555555555,39.844194401055915,518.0403706488715
CLAHE,vid_000284_frame0000041.jpg,26.505500940948785,0.9272065993597799,160.54335094680044,92.84279513888889,42.61734457497773,515.4200509363413
CLAHE,vid_000284_frame0000042.jpg,26.685649084897776,0.9231151549748592,164.0964271323032,98.4770949074074,43.44090889512455,532.8278014319903
CLAHE,vid_000284_frame0000043.jpg,26.865458695303733,0.923518157871003,166.22146943190378,101.5670486111111,44.010635891945235,531.3403861078627
CLAHE,vid_000284_frame0000044.jpg,26.923771420114463,0.9251506851988779,166.4860692090595,103.53622685185185,44.059526706873775,538.2219683929989
CLAHE,vid_000284_frame0000045.jpg,27.26428339739936,0.9263157711036561,167.06447140108392,114.00310185185185,44.21722724032975,530.0926275714805
CLAHE,vid_000284_frame0000046.jpg,27.128820693063673,0.9216940181574111,166.6431637785637,114.1856423611111,44.00003589136649,522.2525998743128
CLAHE,vid_000284_frame0000047.jpg,26.89844563066763,0.9170367785546166,166.53600107823797,114.32011574074075,43.88523915540788,555.129885318575
CLAHE,vid_000284_frame0000048.jpg,27.09031549013752,0.915957488504918,166.69459376441935,114.53666666666666,43.90951868879323,538.5615915690105
CLAHE,vid_000284_frame0000049.jpg,26.886259641930774,0.9070355169021339,166.72662408722775,114.97032986111111,43.76867570183176,537.0233091842086
CLAHE,vid_000284_frame0000050.jpg,26.874129328447545,0.9174538332368324,165.51829440994572,114.65310185185186,43.62606928126886,538.5176175068588
CLAHE,vid_000284_frame0000051.jpg,26.978097208749535,0.9204750422261242,163.16780002140842,112.92265046296296,43.049430308884354,514.5952397928121
CLAHE,vid_000284_frame0000052.jpg,26.882018780020903,0.9188583830404516,163.52566737301152,112.65532986111111,43.094667592975604,535.2652684701592
CLAHE,vid_000284_frame0000053.jpg,26.889606503493173,0.9186164213157761,163.66152435727338,112.78987268518519,43.126756155681,519.1882883294418
CLAHE,vid_000284_frame0000054.jpg,26.898458435685797,0.9222950202457098,162.02406583647027,112.63373263888889,42.80123862247835,503.8911847270113
CLAHE,vid_000284_frame0000055.jpg,27.008040974377792,0.9280325581790027,161.46682221101787,111.79402777777777,42.727035812615895,509.14682576678246
CLAHE,vid_000284_frame0000056.jpg,26.948448137770292,0.9339017927572216,159.90575082565147,110.68070023148148,42.40317658458361,504.24337300102746
CLAHE,vid_000284_frame0000057.jpg,26.63474595369149,0.9282497512138255,162.6015722422931,108.88959490740741,43.0503910225797,516.119774414029
CLAHE,vid_000284_frame0000058.jpg,26.215194865883834,0.9287902494707362,161.27624783246532,107.27972800925926,42.604026812268174,545.8761697876143
CLAHE,vid_000284_frame0000059.jpg,26.080127079719023,0.9314576494840523,160.4017773342472,104.31825231481481,42.486650819657726,518.5864323538237
CLAHE,vid_000284_frame0000060.jpg,26.12642750455801,0.9309257576249753,158.10931856981423,102.34434606481481,41.85387342799392,527.9136182186843
CLAHE,vid_000284_frame0000061.jpg,25.891389284140974,0.9340485195092284,155.9600592003384,100.76824074074074,41.35028469781305,518.4366839875564
CLAHE,vid_000285_frame0000001.jpg,22.68432139339175,0.8331857247946236,226.8062029350146,112.33839120370371,58.52272503532215,824.9348158178677
CLAHE,vid_000285_frame0000002.jpg,22.774623294937435,0.8421162632191271,226.892873683037,112.3198900462963,58.7099376031651,796.5731053599417
CLAHE,vid_000285_frame0000003.jpg,22.720295854514788,0.8590618333147643,227.22281344566758,113.07114583333333,59.19814486060409,702.1043868151671
CLAHE,vid_000285_frame0000004.jpg,23.452367018372627,0.8673556320568899,233.77340725209268,116.82140046296297,61.051605564638386,724.4089504356018
CLAHE,vid_000285_frame0000005.jpg,23.20273733215316,0.8745699221565734,238.98165888481822,120.10609375,62.67356077175331,711.942832150976
CLAHE,vid_000285_frame0000006.jpg,23.422521582105983,0.8804694003365366,245.84941216261115,124.93456018518519,64.69950063163154,696.6880813198933
CLAHE,vid_000285_frame0000007.jpg,23.280929497296775,0.8815068928644201,252.70745569854583,128.25703703703704,66.59947453509284,716.931200227429
CLAHE,vid_000285_frame0000008.jpg,23.091735599210203,0.8773838379652421,259.0710257988124,131.37291666666667,68.20686447418957,802.3829326289425
CLAHE,vid_000285_frame0000009.jpg,22.825578079099206,0.8845397865988854,260.65311550670936,133.50630787037036,69.0481968649679,701.8047631064334
CLAHE,vid_000285_frame0000010.jpg,23.522784217152473,0.9002844900117307,240.3973780079172,119.51557291666667,63.89536323294087,628.0412795760459
CLAHE,vid_000285_frame0000011.jpg,23.90978110350694,0.8845592851277807,227.90225267356567,109.88989583333333,59.998057123159946,660.2472738626531
CLAHE,vid_000285_frame0000012.jpg,23.61988536082444,0.893638047437224,241.05011080541544,119.66063078703704,63.707779381868065,708.2863924173405
CLAHE,vid_000285_frame0000013.jpg,23.091632155624286,0.8870516406623237,245.31947403551985,122.18747106481482,64.61961354955864,732.4014559637292
CLAHE,vid_000285_frame0000014.jpg,23.32082932382746,0.8846412213139584,248.0792022468245,123.06008680555556,64.83421178704975,864.1690454196674
CLAHE,vid_000285_frame0000015.jpg,22.75471888296433,0.8946066507192404,253.80631267221378,134.80582175925926,66.71453257957236,704.1068160308628
CLAHE,vid_000285_frame0000016.jpg,23.448288305468942,0.9075588949532492,220.95589892229165,120.65267361111111,58.16915786634341,576.6013319152078
CLAHE,vid_000285_frame0000017.jpg,22.61610233602951,0.8580468493272795,225.40822347816078,121.72373842592593,57.48306301606898,971.3325620080686
CLAHE,vid_000285_frame0000018.jpg,22.30960819074859,0.8728469530356948,236.75431204280054,133.39078125,60.8944963035326,955.3579826385875
CLAHE,vid_000285_frame0000019.jpg,22.206417594053868,0.8604934461351595,239.54993437957123,134.6871701388889,61.327781128722094,1012.9958922753773
CLAHE,vid_000285_frame0000020.jpg,22.18031950248003,0.858796417086824,240.06423340697327,134.27354166666666,61.28929617330877,1085.959371527242
CLAHE,vid_000285_frame0000021.jpg,22.231431839720507,0.8664195263855142,228.3768851913517,127.77133680555555,58.433349765043225,966.3995674670729
CLAHE,vid_000285_frame0000022.jpg,22.222061645898798,0.8596816541919458,228.3015048082801,126.19146990740741,58.25811018025351,997.5877425733025
CLAHE,vid_000285_frame0000023.jpg,22.272640599576732,0.8568794733384975,228.01835394515564,126.23936342592593,58.136358779121814,981.4264758677542
CLAHE,vid_000285_frame0000024.jpg,22.20990850630141,0.8568988492325372,227.97116932619846,126.42478587962962,58.10752696560334,1000.7357157273449
CLAHE,vid_000285_frame0000025.jpg,22.30729463159545,0.8597643763170929,228.09284000231332,126.26593171296297,58.21450290615799,967.5956627893519
CLAHE,vid_000285_frame0000026.jpg,22.297970689171507,0.8614571489110839,226.99674051271305,126.29529513888889,58.008582288037225,966.8689453912347
CLAHE,vid_000285_frame0000027.jpg,22.21246740409999,0.8599302640033354,227.348343640749,126.32192708333334,58.028552424800594,960.1702013285737
CLAHE,vid_000285_frame0000028.jpg,22.157973915933887,0.8581500800894593,227.36570195309497,126.23741898148148,57.91461045754737,1025.8248525012525
CLAHE,vid_000285_frame0000029.jpg,22.20216259349533,0.8537409275170663,227.15429841089235,126.28982060185186,57.87082860809287,992.8254374996986
CLAHE,vid_000285_frame0000030.jpg,22.185573762314768,0.8553162808776094,227.67007741132048,126.10036458333333,57.92292334195668,1037.78537636625
CLAHE,vid_000285_frame0000031.jpg,22.281673250488993,0.8607363359069042,227.52009352315764,126.1435300925926,58.06119966084894,962.9715050582989
CLAHE,vid_000285_frame0000032.jpg,22.102268759064877,0.859372956802832,222.64474169988273,132.9760011574074,56.71282757707497,984.3838532214506
CLAHE,vid_000285_frame0000033.jpg,22.348425811315135,0.8645930302615551,219.20995562016563,135.15684606481483,56.21260279483027,788.7504121805074
CLAHE,vid_000285_frame0000034.jpg,22.148674584955906,0.8508325825271292,215.51743848553176,136.13308449074074,54.8750758486761,902.1168895251616
CLAHE,vid_000285_frame0000035.jpg,22.129296292756614,0.8500750260524094,215.09298229735066,136.2822627314815,54.72306666906638,895.8233997459799
CLAHE,vid_000285_frame0000036.jpg,22.106776831508277,0.8465636692549957,214.8789144410682,135.89441550925926,54.66320696469715,846.1977503372758
CLAHE,vid_000285_frame0000037.jpg,22.168329106966766,0.8465192464930698,215.57948562445048,136.21708333333333,54.76785703474476,885.010529938238
CLAHE,vid_000285_frame0000038.jpg,22.14473148958964,0.8472742050530376,214.81341262917024,136.29384837962962,54.56754522836958,891.1013230404114
CLAHE,vid_000285_frame0000039.jpg,21.958868883255494,0.8395232207113222,214.053605891456,136.29877314814814,54.14326187408,948.1062527729551
CLAHE,vid_000285_frame0000040.jpg,22.0907849337234,0.843459204197249,215.5764963315504,136.1418113425926,54.64653528762148,905.517654958332
CLAHE,vid_000285_frame0000041.jpg,22.144210898464763,0.8463911341529752,215.15724768699033,136.0990451388889,54.623530143927326,909.3054303807389
CLAHE,vid_000285_frame0000042.jpg,22.104985475092683,0.8464589146924633,215.7157151430419,136.1587210648148,54.811079881375015,897.8938618826825
CLAHE,vid_000285_frame0000043.jpg,22.12100674973705,0.8461750569640011,215.1149252655317,136.1595775462963,54.644721451027834,883.1377921789266
CLAHE,vid_000285_frame0000044.jpg,21.991301126227782,0.8449902444746629,214.93826753203342,136.27794560185185,54.530582841121465,913.707504113083
CLAHE,vid_000285_frame0000045.jpg,22.07394251527704,0.8454779517553918,215.7985439998166,136.3646701388889,54.73026329692663,928.3960813713336
CLAHE,vid_000285_frame0000046.jpg,22.11796721442365,0.8467573429291567,214.94597955572573,136.15846643518518,54.58975490818049,901.7862697225102
CLAHE,vid_000285_frame0000047.jpg,22.1465850438543,0.8466837457564248,215.97922184211436,136.3339351851852,54.83930040797876,896.8785889981662
CLAHE,vid_000285_frame0000048.jpg,22.089049305751107,0.84585271120331,215.57645828883867,136.26644097222223,54.72327141150134,897.7279449250565
CLAHE,vid_000285_frame0000049.jpg,22.067290918555948,0.8385930995353217,215.6718222891738,136.09666087962964,54.57519004529352,951.8500319369092
CLAHE,vid_000285_frame0000050.jpg,22.04478962307555,0.8436971966860174,215.87828788534657,136.19505208333334,54.740568524781224,922.8966962842064
CLAHE,vid_000285_frame0000051.jpg,22.045954351606845,0.8444095306559983,215.13538017082035,136.38563657407408,54.58662118755362,912.3952180907868
CLAHE,vid_000285_frame0000052.jpg,22.1919466281116,0.846976846079632,215.9316996118886,136.28099537037036,54.81779066640934,917.4128349239313
CLAHE,vid_000285_frame0000053.jpg,22.288536857509097,0.8463593289936511,216.19753138974067,135.8069502314815,54.888666939608264,917.470536388373
CLAHE,vid_000285_frame0000054.jpg,22.22246729672499,0.8463470339343689,215.05301388985816,135.74391203703703,54.582982483788804,914.7078775740258
CLAHE,vid_000285_frame0000055.jpg,22.19461168639354,0.8467895875987099,214.90638518729006,135.90830439814815,54.55049585204188,905.85544582476
CLAHE,vid_000285_frame0000056.jpg,22.0897437196839,0.8431559048270515,214.29184466310852,135.8336226851852,54.36878448150669,889.7574502743483
CLAHE,vid_000285_frame0000057.jpg,22.08464249661582,0.8436337064632401,214.22701309596786,135.9554050925926,54.282118114001236,915.5321080364463
CLAHE,vid_000285_frame0000058.jpg,22.13379006934,0.8449772545250015,215.07612209910144,135.77677083333333,54.5423923620195,921.0814952176233
CLAHE,vid_000285_frame0000059.jpg,22.047117638022815,0.8378216644891036,214.81953187371232,135.79899305555554,54.35764294198457,946.5191835982711
CLAHE,vid_000285_frame0000060.jpg,22.15472803685841,0.8440695787296796,214.51172721806773,135.7699363425926,54.354687927065925,932.478662275451
CLAHE,vid_000285_frame0000061.jpg,22.14430187761299,0.8457864421462588,214.82033733835473,135.6628587962963,54.546911980808765,901.974569424317
CLAHE,vid_000285_frame0000062.jpg,22.14393265341768,0.8461019487721405,214.87083610225048,135.88650462962963,54.54512287075802,900.5273201187614
CLAHE,vid_000285_frame0000063.jpg,22.19324404820916,0.8466729438013574,214.5934063745506,135.62045138888888,54.45900614461497,905.1336282214171
CLAHE,vid_000285_frame0000064.jpg,22.18240464267567,0.847234312737538,214.73176645436166,135.89248263888888,54.51229343569129,894.4739687157065
CLAHE,vid_000285_frame0000065.jpg,22.137390275070075,0.8474089726972961,214.65006281730476,135.88283564814816,54.478591928694094,907.0973116307389
CLAHE,vid_000285_frame0000066.jpg,22.134868164255145,0.844621137313053,214.2780089045857,135.89895833333333,54.39598051027475,904.5883586368514
CLAHE,vid_000285_frame0000067.jpg,22.49775279522707,0.8663423579746334,220.18451240394978,126.3306886574074,56.826088678551535,713.4973830675583
CLAHE,vid_000285_frame0000068.jpg,23.52880811039899,0.8744019040276917,223.6118635746612,113.93547453703704,58.30960601474048,676.0656183383433
CLAHE,vid_000285_frame0000069.jpg,22.82344736008209,0.8732189598782573,233.1592600429698,122.93293981481482,60.87156489407665,717.9301123949759
CLAHE,vid_000285_frame0000070.jpg,22.634651068102446,0.8680615375987858,242.00926231178485,127.61498842592593,62.995814693244554,810.1070419667352
CLAHE,vid_000285_frame0000071.jpg,22.70137788214807,0.8692765664591463,242.2054594360572,127.95753472222222,63.0793052613592,804.9837668304987
CLAHE,vid_000285_frame0000072.jpg,22.814395794499696,0.8720468078401596,236.91383313221607,123.38181712962962,61.74787176144948,778.206817558299
CLAHE,vid_000285_frame0000073.jpg,22.804909854890973,0.8616626253801009,232.88293244977973,120.75982060185186,60.41468027550829,809.7497033950617
CLAHE,vid_000285_frame0000074.jpg,22.8545850206425,0.8662918337511356,232.61343691276824,120.66751736111111,60.460757612536376,772.8239363199535
CLAHE,vid_000285_frame0000075.jpg,22.772658888665894,0.8591536130156925,232.6262305191909,120.97546296296296,60.29283420330435,824.1452736784927
CLAHE,vid_000285_frame0000076.jpg,22.809263552469396,0.8656002151392035,231.5361462968009,120.71042824074074,60.20686255452282,762.627323010974
CLAHE,vid_000285_frame0000077.jpg,22.836206760091805,0.8635576885330426,232.5865460697036,120.57724537037036,60.38321338814855,792.3751085128387
CLAHE,vid_000285_frame0000078.jpg,22.804225707986507,0.8669381960022076,232.20804474527557,120.58711805555555,60.351836794134755,757.7562726631824
CLAHE,vid_000285_frame0000079.jpg,22.648385414454964,0.8520333721350127,232.1669012184269,120.92697916666667,60.03227674585757,836.3112962681314
CLAHE,vid_000285_frame0000080.jpg,22.83007427490928,0.8638431063324715,232.60353160947744,120.72313078703704,60.38201576953701,774.7489371377744
CLAHE,vid_000285_frame0000081.jpg,22.812671340432583,0.8619511490854661,232.86018796283565,120.69808449074074,60.39952619722561,804.468339592945
CLAHE,vid_000285_frame0000082.jpg,22.88589305577854,0.866561679490451,233.0645985067103,120.37125,60.58585093204289,750.7690398726518
CLAHE,vid_000285_frame0000083.jpg,22.845116212991122,0.8637763038620081,232.75029772429895,120.49934606481482,60.44644715869912,775.6235679911211
CLAHE,vid_000285_frame0000084.jpg,22.79570989341146,0.8652414503423072,232.7955237026758,120.66875,60.51584738737097,762.4430903633777
CLAHE,vid_000285_frame0000085.jpg,23.03896619797208,0.8646326232690331,234.35705296531276,121.08428240740741,60.87491199471824,788.7660571683907
CLAHE,vid_000285_frame0000086.jpg,22.98153698941839,0.8671470840321812,232.63928097797293,121.46281828703704,60.53776728607675,738.7887494185836
CLAHE,vid_000285_frame0000087.jpg,22.7314288325437,0.8603099788754244,233.20291030396154,121.66517361111111,60.40136317747068,814.5745225798597
CLAHE,vid_000285_frame0000088.jpg,22.831823064178266,0.8657167908660351,231.99866163574725,121.61994212962964,60.113061207814305,801.2900150268722
CLAHE,vid_000285_frame0000089.jpg,22.725048259419687,0.8521174274229356,232.03054889960546,121.86732638888888,59.83467154206036,866.4676009508088
CLAHE,vid_000285_frame0000090.jpg,22.82302738824141,0.8636717054120724,231.17219139071452,121.24414351851851,59.798719196597155,801.1635467661918
CLAHE,vid_000285_frame0000091.jpg,22.722040022381982,0.8646587899569136,230.97856616312512,120.9392650462963,59.732796007756804,832.2881944444445
CLAHE,vid_000285_frame0000092.jpg,22.743449182129414,0.8677859736848932,230.4205011901569,120.96811342592592,59.71505129615103,780.028137109375
CLAHE,vid_000285_frame0000093.jpg,22.613199004728987,0.8549762713227179,230.83219353446864,120.59555555555555,59.50502343147381,859.7532904658565
CLAHE,vid_000285_frame0000094.jpg,22.682571039026094,0.8661629993770378,230.01936735226494,120.71795717592593,59.54515030819066,801.2522062494642
CLAHE,vid_000285_frame0000095.jpg,22.728783818357414,0.8647735607481094,230.8153825280409,120.68241319444445,59.73628339736409,817.4528084442517
CLAHE,vid_000285_frame0000096.jpg,22.712027459802883,0.8650821008897047,230.05074692821003,120.67951388888889,59.607848952198744,774.4781104118441
CLAHE,vid_000285_frame0000097.jpg,22.63473723194072,0.8604657305671092,230.97157521334873,120.79091435185185,59.66024221191471,851.7859668303314
CLAHE,vid_000285_frame0000098.jpg,22.582636938514817,0.8639867391811222,229.66012370083564,120.94616898148148,59.40853980886456,797.852183794153
CLAHE,vid_000285_frame0000099.jpg,22.35806038421627,0.8496585996133548,229.75893657171738,120.74164351851852,59.141312443812275,884.2425963455931
CLAHE,vid_000285_frame0000100.jpg,22.529993830188477,0.8609586032181218,230.73296336085707,120.53056712962963,59.587899521247515,830.5575600103685
CLAHE,vid_000285_frame0000101.jpg,22.45587121085647,0.8594998045741233,230.5401096052251,120.50694444444444,59.51823472075337,859.577588909753
CLAHE,vid_000285_frame0000102.jpg,22.486051079882664,0.8635929034949221,230.57912579863697,120.59071180555556,59.634491542676194,820.4926134579422
CLAHE,vid_000285_frame0000103.jpg,22.53013337988699,0.8649129369257657,230.4122849928953,120.29679976851853,59.630261581180406,789.3856715694391
CLAHE,vid_000285_frame0000104.jpg,22.57992192030234,0.8638414130208187,230.43575960735333,120.32421875,59.617726119157005,804.5212852360896
CLAHE,vid_000285_frame0000105.jpg,22.474769703625917,0.8629633568050843,230.54254870993125,120.40558449074074,59.626011697050444,802.455627696565
CLAHE,vid_000285_frame0000106.jpg,22.527245345271645,0.8669152929080889,229.72691046082042,120.38528356481481,59.530220401619744,775.0030402986418
CLAHE,vid_000285_frame0000107.jpg,22.549340963744328,0.863186413101535,230.5368844437591,120.29033564814814,59.62768987354666,800.5194785514926
CLAHE,vid_000285_frame0000108.jpg,22.47851634428505,0.8629345562088792,229.98079174711356,120.51663194444444,59.494992796225034,794.0960841290175
CLAHE,vid_000285_frame0000109.jpg,22.34435483350682,0.8482554041094659,229.9036607857183,120.74664351851852,59.19772160618736,855.9172684541845
CLAHE,vid_000285_frame0000110.jpg,22.49072660232467,0.8592866937888042,230.91807823076843,120.57995370370371,59.616116727014074,828.545456998966
CLAHE,vid_000285_frame0000111.jpg,22.46374545738991,0.8654075433538705,230.06050564709142,120.59440393518518,59.53079929539728,801.0666537299262
CLAHE,vid_000285_frame0000112.jpg,22.586928258432263,0.8658104771598261,230.5772898318245,120.45257523148148,59.71248644905325,783.2811145821275
CLAHE,vid_000285_frame0000113.jpg,22.529223261624377,0.8628977019573457,230.6048028663237,120.47422453703703,59.626318274700466,803.3886620840567
CLAHE,vid_000285_frame0000114.jpg,22.52495152617812,0.8646362055938654,230.77374064345645,120.74112847222223,59.72025550217505,806.5695891562381
CLAHE,vid_000285_frame0000115.jpg,22.513397472224238,0.8635063946580042,230.99864299403544,120.71111689814815,59.75076563919605,813.6131201110253
CLAHE,vid_000285_frame0000116.jpg,22.493186526606912,0.8638492959087883,229.77778740338158,120.70685763888889,59.501105259035846,790.2569501831222
CLAHE,vid_000285_frame0000117.jpg,22.51228542406541,0.8617782987118572,230.82873638500365,120.67743634259259,59.65980609341256,814.6107712672272
CLAHE,vid_000285_frame0000118.jpg,22.484318054557594,0.8637127481983923,230.37111816117368,120.64803240740741,59.58777097553056,797.1745420705538
CLAHE,vid_000285_frame0000119.jpg,22.43860231038912,0.8471113654807105,229.92959043008193,120.8655613425926,59.176396688967024,879.1323723660607
CLAHE,vid_000285_frame0000120.jpg,22.49427058505184,0.8607485942305418,230.52317946934204,120.6915625,59.56428458609268,825.1114023907696
CLAHE,vid_000285_frame0000121.jpg,22.4412650276373,0.8624945313251251,230.17453474252153,120.55313078703703,59.5086333511632,813.5493577192308
CLAHE,vid_000285_frame0000122.jpg,22.478229741349672,0.8619492024121014,230.8164484814726,120.60987847222222,59.652141007019544,821.7222785621088
CLAHE,vid_000285_frame0000123.jpg,22.485913715914243,0.8622069001235507,230.059381727248,120.76346643518518,59.47739285950131,804.6749946322216
CLAHE,vid_000285_frame0000124.jpg,22.518219142248466,0.8617150654020099,231.0303656043252,120.49836226851852,59.67683036963327,830.1910348424841
CLAHE,vid_000285_frame0000125.jpg,22.542247791848695,0.8625251926873422,231.19555417102254,120.66071759259259,59.77676481698437,806.4588781441562
CLAHE,vid_000285_frame0000126.jpg,22.560792213525072,0.8650073827531172,229.27273116290624,120.52030671296296,59.355336448816665,787.2152663770136
CLAHE,vid_000285_frame0000127.jpg,22.51768874717888,0.8631809422094453,230.61302725287916,120.59972800925927,59.610533097566076,798.355784411437
CLAHE,vid_000285_frame0000128.jpg,22.57008072234411,0.865467910169687,230.42878714427894,120.66599537037037,59.65296119112905,779.5115055035794
CLAHE,vid_000285_frame0000129.jpg,22.371169045227298,0.8485162713265239,230.0695575187397,120.84233217592593,59.182136443010435,899.3638053891448
CLAHE,vid_000285_frame0000130.jpg,22.55320277990222,0.8612673593587216,231.10241321553383,120.44605324074074,59.69104973487122,833.1140021773391
CLAHE,vid_000285_frame0000131.jpg,22.475335432543325,0.8631687973642662,230.7087250684179,120.42388888888888,59.64283766231768,822.4924188523448
CLAHE,vid_000285_frame0000132.jpg,22.48416118232761,0.8619531320341496,230.413710573987,120.58405092592592,59.53269425653312,818.1400411827726
CLAHE,vid_000285_frame0000133.jpg,22.49902975578172,0.8646932314974185,230.25870209757431,120.63324074074075,59.57579295067169,808.619632725393
CLAHE,vid_000285_frame0000134.jpg,22.469855690174157,0.8637114930558956,230.99613732153375,120.4789525462963,59.68964318677028,827.5129122175806
CLAHE,vid_000285_frame0000135.jpg,22.527521367464182,0.8634520599221326,230.91026771832054,120.33777199074073,59.677014847045534,833.1773493923276
CLAHE,vid_000285_frame0000136.jpg,22.55739916700812,0.8634268561191448,230.10600696440108,120.54600694444444,59.5601504163675,790.8064611022364
CLAHE,vid_000285_frame0000137.jpg,22.608579606022516,0.8662653161251238,230.74345731392896,120.53298611111111,59.74586699148839,791.8917187539854
CLAHE,vid_000285_frame0000138.jpg,22.502128822599474,0.8616979071317449,230.6193182036908,120.58626736111111,59.59854079494607,828.2012908241974
CLAHE,vid_000285_frame0000139.jpg,22.399597109030474,0.8487204936381448,230.3506765849254,120.76647569444444,59.28597778564984,870.0950800840193
CLAHE,vid_000285_frame0000140.jpg,22.441195614478865,0.8555456213810521,231.01640938969155,120.53684027777778,59.52571677526234,874.7775041513618
CLAHE,vid_000285_frame0000141.jpg,22.57005795120554,0.8648816096928074,230.56843466794015,120.47429976851852,59.66050256534849,800.1557443760919
CLAHE,vid_000285_frame0000142.jpg,22.51873731485584,0.8614172954626413,231.01133540981178,120.65155671296296,59.723936129214216,815.643974903248
CLAHE,vid_000285_frame0000143.jpg,22.540651305691508,0.8672971310582689,230.224561496574,120.58678240740741,59.65884039547101,772.9909993564601
CLAHE,vid_000285_frame0000144.jpg,22.491580553996254,0.861331912638135,230.86760328937402,120.44288773148148,59.65303510287705,833.5097616800359
CLAHE,vid_000285_frame0000145.jpg,22.52730312126851,0.865973044069008,229.93835041785502,120.50453703703704,59.53063192023668,779.8784615289297
CLAHE,vid_000285_frame0000146.jpg,22.551297048065347,0.8668987303697396,230.34691500156197,120.56372685185185,59.70254470272558,795.8248662792232
CLAHE,vid_000285_frame0000147.jpg,23.086230889055713,0.8830315428045394,231.36457118177336,120.5077199074074,60.160190946025836,715.7621756424683
CLAHE,vid_000285_frame0000148.jpg,21.84865757211906,0.8762372694435347,237.54601079889164,119.9011111111111,61.071645093394864,960.7564668756096
CLAHE,vid_000285_frame0000149.jpg,22.09766553645951,0.8827347442930135,248.3135738018796,127.05022569444445,63.97298805557895,987.568291919816
CLAHE,vid_000285_frame0000150.jpg,22.019600907379044,0.8800946104806946,258.58128997059555,138.5348321759259,66.58242682707265,1118.7967201303154
CLAHE,vid_000285_frame0000151.jpg,22.210045469999578,0.8761397455150669,231.80201207083616,116.99894097222223,59.351318903554485,1105.3324927962105
CLAHE,vid_000285_frame0000152.jpg,22.129833024093518,0.880095595671944,235.70589530182562,121.27958912037037,60.43710598759054,1059.3499631493
CLAHE,vid_000285_frame0000153.jpg,22.062291632720697,0.8844259385296516,250.15957206597125,132.73305555555555,64.44406176790118,1044.227931827498
CLAHE,vid_000285_frame0000154.jpg,21.783161897209222,0.8712677422728875,251.0122383684182,132.81096064814815,64.25839416093409,1181.7921261758602
CLAHE,vid_000285_frame0000155.jpg,21.93683430470425,0.8777087496720816,246.06341828998814,129.55121527777777,63.10815336003614,1115.4896937157064
CLAHE,vid_000285_frame0000156.jpg,21.86832669870759,0.8680895058593384,239.8658201658726,125.12092013888889,61.270818097286345,1115.4727261604885
CLAHE,vid_000285_frame0000157.jpg,21.727390516995282,0.8662858175996592,238.74488646883975,124.34887152777777,60.90498260040187,1095.586531249866
CLAHE,vid_000285_frame0000158.jpg,21.71456430121999,0.8636520420711163,239.01663365260336,124.23336226851852,60.810114322020375,1165.0101595627773
CLAHE,vid_000285_frame0000159.jpg,21.757849230355284,0.8579745930336137,238.48833634560967,124.36451967592592,60.64245378146686,1147.159766298011
CLAHE,vid_000285_frame0000160.jpg,21.565621230560556,0.8571677607380573,238.79260613326002,124.30843171296296,60.589166219428,1201.2404378737126
CLAHE,vid_000285_frame0000161.jpg,21.699497413811514,0.8659274145930324,238.42220170840295,124.18272569444444,60.817716956585365,1070.3611280863863
CLAHE,vid_000285_frame0000162.jpg,21.720241585974374,0.8659761654901628,238.99100468282674,124.38346064814814,60.847285649355676,1163.9298451308177
CLAHE,vid_000285_frame0000163.jpg,21.93666908673331,0.871375116451261,238.1877498600456,124.48820601851853,60.897080752983015,1047.7716070143379
CLAHE,vid_000285_frame0000164.jpg,21.774714491145556,0.8638134380039508,239.34413962373435,124.41814814814815,60.90152562475341,1145.488651197562
CLAHE,vid_000285_frame0000165.jpg,21.797877476182165,0.8658713671811923,239.19120812977738,124.64330439814815,60.94268688054245,1119.4715602036379
CLAHE,vid_000285_frame0000166.jpg,21.7380342925517,0.8618610055358561,239.1819987674561,124.69038194444444,60.888342462008154,1134.1102757939761
CLAHE,vid_000285_frame0000167.jpg,21.725923062236326,0.8671889171958059,242.45537395618007,124.80376157407407,61.68483232603702,1119.649363745787
CLAHE,vid_000285_frame0000168.jpg,21.675912408091953,0.8668127376101323,243.2295262470014,125.1718576388889,61.76715720481977,1194.8482676863305
