image_name,raw_brightness,enhanced_brightness,raw_contrast,enhanced_contrast,raw_sharpness,enhanced_sharpness
vid_000024_frame0000015.jpg,92.10768261316872,112.63145955403645,31.29852925898929,33.509165429284614,2791.3323226008206,11371.549350208603
vid_000024_frame0000024.jpg,97.43862911522633,117.17429606119792,32.624951225438465,34.652900791081926,2627.606627474613,11319.672682303702
vid_000024_frame0000030.jpg,97.29602880658436,116.35228474934895,32.49421451624853,34.8577253286023,2630.7684297405476,12239.007049318403
vid_000024_frame0000031.jpg,96.90904320987654,116.76620992024739,32.24793990469621,34.592270924555024,2593.6178432993615,11260.144472520566
vid_000024_frame0000032.jpg,95.89026748971193,115.37362162272136,32.29602516871073,34.54809710788626,2660.1954488806373,11653.356860384345
vid_000024_frame0000033.jpg,95.13292695473251,114.78114318847656,32.22384127753626,34.156976369102814,2636.662652872085,11408.840442700079
vid_000025_frame0000007.jpg,87.93531378600824,109.80998229980469,31.18716840466808,32.91186932428968,2707.0510353214063,10420.569987712195
vid_000025_frame0000008.jpg,88.49115740740741,110.13967895507812,31.414533427884674,32.906096060168224,2813.767163869599,10856.295200647553
vid_000025_frame0000009.jpg,88.84790380658436,110.63183085123698,31.393520011999822,33.29275166483503,2736.2481303116906,10616.981671035057
vid_000025_frame0000010.jpg,88.41586676954732,109.58073425292969,31.32226541118031,33.103305262486515,2845.209312722908,10927.182126939297
vid_000025_frame0000011.jpg,88.65850051440329,110.21239217122395,31.464781344155142,32.913318339041524,2806.1343163365314,10955.605188131332
vid_000025_frame0000012.jpg,88.27235082304527,109.73543294270833,31.279233354203512,32.845188352455274,2809.8591203441138,10918.453946924768
vid_000025_frame0000013.jpg,87.98626543209876,110.07818603515625,30.984423964951063,32.71943182412825,2714.100334670246,10684.919001588365
vid_000025_frame0000014.jpg,87.02425411522634,109.3226826985677,30.915542527385576,32.63868805182792,2785.7188879881473,10954.597711875802
vid_000025_frame0000015.jpg,87.12302726337448,109.43914794921875,30.738838276565986,32.41677654801976,2821.1718535779014,10936.529669985175
vid_000025_frame0000016.jpg,86.58926183127572,107.61683146158855,30.75185974871259,32.273571173764154,2812.8991503338266,11409.481942362152
vid_000025_frame0000017.jpg,86.47182613168724,108.69255065917969,30.595692972301944,32.42434373520941,2880.404207761536,11064.767904873937
vid_000025_frame0000018.jpg,86.04362397119341,107.68440246582031,30.560134046446716,32.46601824274948,2879.698585619332,10947.064767866395
vid_000025_frame0000019.jpg,86.31925154320987,108.99218241373698,30.854868518129972,32.92199990771264,2801.1289212560487,10656.883291695034
vid_000026_frame0000003.jpg,83.97566872427984,106.42321268717448,31.59605227081594,32.27698696663206,2960.4215342647367,11042.61789523065
vid_000026_frame0000004.jpg,85.17135802469136,107.1849873860677,31.853175956663087,32.299488510693365,2932.132679277585,11407.440445150947
vid_000026_frame0000005.jpg,86.66260802469135,108.10121154785156,31.81983003288459,32.49468708071456,2986.5249528148697,11666.32556119468
vid_000026_frame0000006.jpg,86.77734567901234,108.02848815917969,31.739261301661642,32.40403071930101,2983.4708645184974,12069.790645834059
vid_000026_frame0000007.jpg,87.23642232510288,108.82797749837239,31.678843533695183,32.385952349772076,2874.056192028654,11646.677427105373
vid_000026_frame0000008.jpg,89.59633744855967,111.10942077636719,32.4058325378394,33.03574162271485,2916.3353460209955,11830.912900116295
vid_000026_frame0000009.jpg,97.36107767489712,118.4706319173177,33.80568201947092,34.18909635592699,2659.8876524319253,11089.928802490234
vid_000026_frame0000010.jpg,100.83211419753087,120.31154886881511,34.046855023497756,35.014960711652996,2638.0881415142508,10968.204594552517
vid_000026_frame0000011.jpg,104.48399691358024,124.5741475423177,34.02810810228166,35.70107345300216,2474.799647718943,10608.814976162976
vid_000026_frame0000012.jpg,104.38124742798354,124.43945821126302,33.833892574096886,36.25447474928804,2523.274166358025,11455.293786143651
